salary_id,employee_id,month,basic_salary,hra,special_allowance,overtime_pay,gross_salary,tax_deduction,pf_deduction,leave_deduction,total_deductions,net_salary
253,1022,2025-08,55000,11000.0,8250.0,1000,75250.0,7525.0,6600.0,2619.05,16744.05,58505.95
254,1022,2025-09,55000,11000.0,8250.0,2500,76750.0,7675.0,6600.0,0.0,14275.0,62475.0
255,1022,2025-10,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,0.0,14025.0,60225.0
256,1022,2025-11,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,0.0,14025.0,60225.0
257,1022,2025-12,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,2391.3,16416.3,57833.7
258,1023,2025-11,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,0.0,14025.0,60225.0
259,1023,2025-12,55000,11000.0,8250.0,5500,79750.0,7975.0,6600.0,0.0,14575.0,65175.0
260,1024,2025-01,55000,11000.0,8250.0,1000,75250.0,7525.0,6600.0,0.0,14125.0,61125.0
261,1024,2025-02,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,0.0,14025.0,60225.0
262,1024,2025-03,55000,11000.0,8250.0,500,74750.0,7475.0,6600.0,2619.05,16694.05,58055.95
263,1024,2025-04,55000,11000.0,8250.0,500,74750.0,7475.0,6600.0,7500.0,21575.0,53175.0
264,1024,2025-05,55000,11000.0,8250.0,3000,77250.0,7725.0,6600.0,2500.0,16825.0,60425.0
265,1024,2025-06,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,0.0,14025.0,60225.0
266,1024,2025-07,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,0.0,14025.0,60225.0
267,1024,2025-08,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,0.0,14025.0,60225.0
268,1024,2025-09,55000,11000.0,8250.0,4500,78750.0,7875.0,6600.0,0.0,14475.0,64275.0
269,1024,2025-10,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,0.0,14025.0,60225.0
270,1024,2025-11,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,0.0,14025.0,60225.0
271,1024,2025-12,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,0.0,14025.0,60225.0
272,1025,2025-01,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,0.0,17850.0,76650.0
273,1025,2025-02,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,0.0,17850.0,76650.0
274,1025,2025-03,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,0.0,17850.0,76650.0
275,1025,2025-04,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,0.0,17850.0,76650.0
276,1025,2025-05,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,3181.82,21031.82,73468.18
277,1025,2025-06,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,3333.33,21183.33,73316.67
278,1025,2025-07,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,0.0,17850.0,76650.0
279,1025,2025-08,70000,14000.0,10500.0,500,95000.0,9500.0,8400.0,0.0,17900.0,77100.0
280,1025,2025-09,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,0.0,17850.0,76650.0
281,1025,2025-10,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,0.0,17850.0,76650.0
282,1025,2025-11,70000,14000.0,10500.0,2000,96500.0,9650.0,8400.0,0.0,18050.0,78450.0
283,1025,2025-12,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,0.0,17850.0,76650.0
284,1026,2025-01,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,0.0,17850.0,76650.0
285,1026,2025-02,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,0.0,17850.0,76650.0
286,1026,2025-03,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,3333.33,21183.33,73316.67
287,1026,2025-04,70000,14000.0,10500.0,4000,98500.0,9850.0,8400.0,0.0,18250.0,80250.0
288,1026,2025-05,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,0.0,17850.0,76650.0
289,1026,2025-06,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,3333.33,21183.33,73316.67
290,1026,2025-07,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,3043.48,20893.48,73606.52
291,1026,2025-08,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,0.0,17850.0,76650.0
292,1026,2025-09,70000,14000.0,10500.0,2000,96500.0,9650.0,8400.0,0.0,18050.0,78450.0
293,1026,2025-10,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,3043.48,20893.48,73606.52
294,1026,2025-11,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,0.0,17850.0,76650.0
295,1026,2025-12,70000,14000.0,10500.0,5000,99500.0,9950.0,8400.0,0.0,18350.0,81150.0
296,1027,2025-01,110000,22000.0,16500.0,2000,150500.0,22575.0,13200.0,0.0,35775.0,114725.0
297,1027,2025-02,110000,22000.0,16500.0,0,148500.0,22275.0,13200.0,5500.0,40975.0,107525.0
298,1027,2025-03,110000,22000.0,16500.0,2000,150500.0,22575.0,13200.0,0.0,35775.0,114725.0
299,1027,2025-04,110000,22000.0,16500.0,0,148500.0,22275.0,13200.0,0.0,35475.0,113025.0
300,1027,2025-05,110000,22000.0,16500.0,0,148500.0,22275.0,13200.0,0.0,35475.0,113025.0
301,1027,2025-06,110000,22000.0,16500.0,0,148500.0,22275.0,13200.0,0.0,35475.0,113025.0
302,1027,2025-07,110000,22000.0,16500.0,0,148500.0,22275.0,13200.0,0.0,35475.0,113025.0
303,1027,2025-08,110000,22000.0,16500.0,2000,150500.0,22575.0,13200.0,0.0,35775.0,114725.0
304,1027,2025-09,110000,22000.0,16500.0,0,148500.0,22275.0,13200.0,10000.0,45475.0,103025.0
305,1027,2025-10,110000,22000.0,16500.0,0,148500.0,22275.0,13200.0,0.0,35475.0,113025.0
306,1027,2025-11,110000,22000.0,16500.0,0,148500.0,22275.0,13200.0,0.0,35475.0,113025.0
307,1027,2025-12,110000,22000.0,16500.0,0,148500.0,22275.0,13200.0,4782.61,40257.61,108242.39
308,1028,2025-01,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
309,1028,2025-02,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
310,1028,2025-03,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
311,1028,2025-04,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
312,1028,2025-05,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,6818.18,55193.18,147306.82
313,1028,2025-06,150000,30000.0,22500.0,1500,204000.0,30600.0,18000.0,0.0,48600.0,155400.0
314,1028,2025-07,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
315,1028,2025-08,150000,30000.0,22500.0,3000,205500.0,30825.0,18000.0,7142.86,55967.86,149532.14
316,1028,2025-09,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
317,1028,2025-10,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,6521.74,54896.74,147603.26
318,1028,2025-11,150000,30000.0,22500.0,3500,206000.0,30900.0,18000.0,0.0,48900.0,157100.0
319,1028,2025-12,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,6521.74,54896.74,147603.26
320,1029,2025-01,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,2173.91,14923.91,52576.09
321,1029,2025-02,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,0.0,12750.0,54750.0
322,1029,2025-03,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,4761.9,17511.9,49988.1
323,1029,2025-04,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,2272.73,15022.73,52477.27
324,1029,2025-05,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,6818.18,19568.18,47931.82
325,1029,2025-06,50000,10000.0,7500.0,2000,69500.0,6950.0,6000.0,7142.86,20092.86,49407.14
326,1029,2025-07,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,0.0,12750.0,54750.0
327,1029,2025-08,50000,10000.0,7500.0,2500,70000.0,7000.0,6000.0,2380.95,15380.95,54619.05
328,1029,2025-09,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,0.0,12750.0,54750.0
329,1029,2025-10,50000,10000.0,7500.0,6000,73500.0,7350.0,6000.0,0.0,13350.0,60150.0
330,1029,2025-11,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,0.0,12750.0,54750.0
331,1029,2025-12,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,0.0,12750.0,54750.0
332,1030,2025-01,50000,10000.0,7500.0,1000,68500.0,6850.0,6000.0,0.0,12850.0,55650.0
333,1030,2025-02,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,0.0,12750.0,54750.0
334,1030,2025-03,50000,10000.0,7500.0,1000,68500.0,6850.0,6000.0,4761.9,17611.9,50888.1
335,1030,2025-04,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,0.0,12750.0,54750.0
336,1030,2025-05,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,2272.73,15022.73,52477.27
337,1030,2025-06,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,2380.95,15130.95,52369.05
338,1030,2025-07,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,6521.74,19271.74,48228.26
339,1030,2025-08,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,0.0,12750.0,54750.0
340,1030,2025-09,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,0.0,12750.0,54750.0
341,1030,2025-10,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,0.0,12750.0,54750.0
342,1030,2025-11,50000,10000.0,7500.0,1500,69000.0,6900.0,6000.0,0.0,12900.0,56100.0
343,1030,2025-12,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,0.0,12750.0,54750.0
344,1031,2025-08,65000,13000.0,9750.0,1000,88750.0,8875.0,7800.0,0.0,16675.0,72075.0
345,1031,2025-09,65000,13000.0,9750.0,0,87750.0,8775.0,7800.0,0.0,16575.0,71175.0
346,1031,2025-10,65000,13000.0,9750.0,500,88250.0,8825.0,7800.0,0.0,16625.0,71625.0
347,1031,2025-11,65000,13000.0,9750.0,0,87750.0,8775.0,7800.0,3250.0,19825.0,67925.0
348,1031,2025-12,65000,13000.0,9750.0,2000,89750.0,8975.0,7800.0,2826.09,19601.09,70148.91
349,1032,2025-01,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
350,1032,2025-02,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
351,1032,2025-03,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,7142.86,55517.86,146982.14
352,1032,2025-04,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
353,1032,2025-05,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,6818.18,55193.18,147306.82
354,1032,2025-06,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
355,1032,2025-07,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
356,1032,2025-08,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,28571.43,76946.43,125553.57
357,1032,2025-09,150000,30000.0,22500.0,500,203000.0,30450.0,18000.0,0.0,48450.0,154550.0
358,1032,2025-10,150000,30000.0,22500.0,1000,203500.0,30525.0,18000.0,0.0,48525.0,154975.0
359,1032,2025-11,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,7500.0,55875.0,146625.0
360,1032,2025-12,150000,30000.0,22500.0,2000,204500.0,30675.0,18000.0,6521.74,55196.74,149303.26
361,1033,2025-01,150000,30000.0,22500.0,1500,204000.0,30600.0,18000.0,32608.7,81208.7,122791.3
362,1033,2025-02,150000,30000.0,22500.0,500,203000.0,30450.0,18000.0,0.0,48450.0,154550.0
363,1033,2025-03,150000,30000.0,22500.0,2000,204500.0,30675.0,18000.0,0.0,48675.0,155825.0
364,1033,2025-04,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,34090.91,82465.91,120034.09
365,1033,2025-05,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,13636.36,62011.36,140488.64
366,1033,2025-06,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
367,1033,2025-07,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,6521.74,54896.74,147603.26
368,1033,2025-08,150000,30000.0,22500.0,5500,208000.0,31200.0,18000.0,7142.86,56342.86,151657.14
369,1033,2025-09,150000,30000.0,22500.0,6000,208500.0,31275.0,18000.0,20454.55,69729.55,138770.45
370,1033,2025-10,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,19565.22,67940.22,134559.78
371,1033,2025-11,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
372,1033,2025-12,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,6521.74,54896.74,147603.26
373,1034,2025-01,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,0.0,30637.5,97612.5
374,1034,2025-02,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,4750.0,35387.5,92862.5
375,1034,2025-03,95000,19000.0,14250.0,2000,130250.0,19537.5,11400.0,0.0,30937.5,99312.5
376,1034,2025-04,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,0.0,30637.5,97612.5
377,1034,2025-05,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,4318.18,34955.68,93294.32
378,1034,2025-06,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,0.0,30637.5,97612.5
379,1034,2025-07,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,0.0,30637.5,97612.5
380,1034,2025-08,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,0.0,30637.5,97612.5
381,1034,2025-09,95000,19000.0,14250.0,2000,130250.0,19537.5,11400.0,8636.36,39573.86,90676.14
382,1034,2025-10,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,0.0,30637.5,97612.5
383,1034,2025-11,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,0.0,30637.5,97612.5
384,1034,2025-12,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,0.0,30637.5,97612.5
385,1035,2025-01,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,0.0,17850.0,76650.0
386,1035,2025-02,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,0.0,17850.0,76650.0
387,1035,2025-03,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,0.0,17850.0,76650.0
388,1035,2025-04,70000,14000.0,10500.0,500,95000.0,9500.0,8400.0,0.0,17900.0,77100.0
389,1035,2025-05,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,0.0,17850.0,76650.0
390,1035,2025-06,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,0.0,17850.0,76650.0
391,1035,2025-07,70000,14000.0,10500.0,1500,96000.0,9600.0,8400.0,15217.39,33217.39,62782.61
392,1035,2025-08,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,0.0,17850.0,76650.0
393,1035,2025-09,70000,14000.0,10500.0,3500,98000.0,9800.0,8400.0,0.0,18200.0,79800.0
394,1035,2025-10,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,0.0,17850.0,76650.0
395,1035,2025-11,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,7000.0,24850.0,69650.0
396,1035,2025-12,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,9130.43,26980.43,67519.57
397,1036,2025-01,120000,24000.0,18000.0,0,162000.0,24300.0,14400.0,0.0,38700.0,123300.0
398,1036,2025-02,120000,24000.0,18000.0,0,162000.0,24300.0,14400.0,0.0,38700.0,123300.0
399,1036,2025-03,120000,24000.0,18000.0,1500,163500.0,24525.0,14400.0,0.0,38925.0,124575.0
400,1036,2025-04,120000,24000.0,18000.0,0,162000.0,24300.0,14400.0,0.0,38700.0,123300.0
401,1036,2025-05,120000,24000.0,18000.0,0,162000.0,24300.0,14400.0,16363.64,55063.64,106936.36
402,1036,2025-06,120000,24000.0,18000.0,0,162000.0,24300.0,14400.0,0.0,38700.0,123300.0
403,1036,2025-07,120000,24000.0,18000.0,0,162000.0,24300.0,14400.0,0.0,38700.0,123300.0
404,1036,2025-08,120000,24000.0,18000.0,0,162000.0,24300.0,14400.0,0.0,38700.0,123300.0
405,1036,2025-09,120000,24000.0,18000.0,0,162000.0,24300.0,14400.0,0.0,38700.0,123300.0
406,1036,2025-10,120000,24000.0,18000.0,0,162000.0,24300.0,14400.0,0.0,38700.0,123300.0
407,1036,2025-11,120000,24000.0,18000.0,0,162000.0,24300.0,14400.0,18000.0,56700.0,105300.0
408,1036,2025-12,120000,24000.0,18000.0,0,162000.0,24300.0,14400.0,0.0,38700.0,123300.0
409,1037,2025-01,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,0.0,30637.5,97612.5
410,1037,2025-02,95000,19000.0,14250.0,1500,129750.0,19462.5,11400.0,0.0,30862.5,98887.5
411,1037,2025-03,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,0.0,30637.5,97612.5
412,1037,2025-04,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,8636.36,39273.86,88976.14
413,1037,2025-05,95000,19000.0,14250.0,1000,129250.0,19387.5,11400.0,0.0,30787.5,98462.5
414,1037,2025-06,95000,19000.0,14250.0,5000,133250.0,19987.5,11400.0,9047.62,40435.12,92814.88
415,1037,2025-07,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,0.0,30637.5,97612.5
416,1037,2025-08,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,0.0,30637.5,97612.5
417,1037,2025-09,95000,19000.0,14250.0,500,128750.0,19312.5,11400.0,4318.18,35030.68,93719.32
418,1037,2025-10,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,0.0,30637.5,97612.5
419,1037,2025-11,95000,19000.0,14250.0,1000,129250.0,19387.5,11400.0,4750.0,35537.5,93712.5
420,1037,2025-12,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,12391.3,43028.8,85221.2
421,1038,2025-01,150000,30000.0,22500.0,3000,205500.0,30825.0,18000.0,6521.74,55346.74,150153.26
422,1038,2025-02,150000,30000.0,22500.0,1000,203500.0,30525.0,18000.0,15000.0,63525.0,139975.0
423,1038,2025-03,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,7142.86,55517.86,146982.14
424,1038,2025-04,150000,30000.0,22500.0,3000,205500.0,30825.0,18000.0,13636.36,62461.36,143038.64
425,1038,2025-05,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
426,1038,2025-06,150000,30000.0,22500.0,1000,203500.0,30525.0,18000.0,7142.86,55667.86,147832.14
427,1038,2025-07,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
428,1038,2025-08,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,7142.86,55517.86,146982.14
429,1038,2025-09,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,13636.36,62011.36,140488.64
430,1038,2025-10,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
431,1038,2025-11,150000,30000.0,22500.0,2000,204500.0,30675.0,18000.0,0.0,48675.0,155825.0
432,1038,2025-12,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
433,1039,2025-01,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,0.0,14025.0,60225.0
434,1039,2025-02,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,0.0,14025.0,60225.0
435,1039,2025-03,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,2619.05,16644.05,57605.95
436,1039,2025-04,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,0.0,14025.0,60225.0
437,1039,2025-05,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,0.0,14025.0,60225.0
438,1039,2025-06,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,2619.05,16644.05,57605.95
439,1039,2025-07,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,0.0,14025.0,60225.0
440,1039,2025-08,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,2619.05,16644.05,57605.95
441,1039,2025-09,55000,11000.0,8250.0,500,74750.0,7475.0,6600.0,0.0,14075.0,60675.0
442,1039,2025-10,55000,11000.0,8250.0,2000,76250.0,7625.0,6600.0,0.0,14225.0,62025.0
443,1039,2025-11,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,0.0,14025.0,60225.0
444,1039,2025-12,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,0.0,14025.0,60225.0
445,1040,2025-01,60000,12000.0,9000.0,1500,82500.0,8250.0,7200.0,2608.7,18058.7,64441.3
446,1040,2025-02,60000,12000.0,9000.0,0,81000.0,8100.0,7200.0,0.0,15300.0,65700.0
447,1040,2025-03,60000,12000.0,9000.0,0,81000.0,8100.0,7200.0,0.0,15300.0,65700.0
448,1040,2025-04,60000,12000.0,9000.0,0,81000.0,8100.0,7200.0,0.0,15300.0,65700.0
449,1040,2025-05,60000,12000.0,9000.0,0,81000.0,8100.0,7200.0,10909.09,26209.09,54790.91
450,1040,2025-06,60000,12000.0,9000.0,2000,83000.0,8300.0,7200.0,0.0,15500.0,67500.0
451,1040,2025-07,60000,12000.0,9000.0,0,81000.0,8100.0,7200.0,0.0,15300.0,65700.0
452,1040,2025-08,60000,12000.0,9000.0,2000,83000.0,8300.0,7200.0,0.0,15500.0,67500.0
453,1040,2025-09,60000,12000.0,9000.0,0,81000.0,8100.0,7200.0,0.0,15300.0,65700.0
454,1040,2025-10,60000,12000.0,9000.0,0,81000.0,8100.0,7200.0,2608.7,17908.7,63091.3
455,1040,2025-11,60000,12000.0,9000.0,0,81000.0,8100.0,7200.0,12000.0,27300.0,53700.0
456,1040,2025-12,60000,12000.0,9000.0,1500,82500.0,8250.0,7200.0,0.0,15450.0,67050.0
457,1041,2025-01,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,0.0,14025.0,60225.0
458,1041,2025-02,55000,11000.0,8250.0,6000,80250.0,8025.0,6600.0,8250.0,22875.0,57375.0
459,1041,2025-03,55000,11000.0,8250.0,6000,80250.0,8025.0,6600.0,0.0,14625.0,65625.0
460,1041,2025-04,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,2500.0,16525.0,57725.0
461,1041,2025-05,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,0.0,14025.0,60225.0
462,1041,2025-06,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,5238.1,19263.1,54986.9
463,1041,2025-07,55000,11000.0,8250.0,1500,75750.0,7575.0,6600.0,0.0,14175.0,61575.0
464,1041,2025-08,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,2619.05,16644.05,57605.95
465,1041,2025-09,55000,11000.0,8250.0,1500,75750.0,7575.0,6600.0,2500.0,16675.0,59075.0
466,1041,2025-10,55000,11000.0,8250.0,5000,79250.0,7925.0,6600.0,0.0,14525.0,64725.0
467,1041,2025-11,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,0.0,14025.0,60225.0
468,1041,2025-12,55000,11000.0,8250.0,1000,75250.0,7525.0,6600.0,2391.3,16516.3,58733.7
469,1042,2025-01,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,0.0,30637.5,97612.5
470,1042,2025-02,95000,19000.0,14250.0,1000,129250.0,19387.5,11400.0,4750.0,35537.5,93712.5
471,1042,2025-03,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,4523.81,35161.31,93088.69
472,1042,2025-04,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,0.0,30637.5,97612.5
473,1042,2025-05,95000,19000.0,14250.0,500,128750.0,19312.5,11400.0,0.0,30712.5,98037.5
474,1042,2025-06,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,4523.81,35161.31,93088.69
475,1042,2025-07,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,4130.43,34767.93,93482.07
476,1042,2025-08,95000,19000.0,14250.0,6000,134250.0,20137.5,11400.0,4523.81,36061.31,98188.69
477,1042,2025-09,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,0.0,30637.5,97612.5
478,1042,2025-10,95000,19000.0,14250.0,500,128750.0,19312.5,11400.0,0.0,30712.5,98037.5
479,1042,2025-11,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,0.0,30637.5,97612.5
480,1042,2025-12,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,0.0,30637.5,97612.5
481,1043,2025-01,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,0.0,14025.0,60225.0
482,1043,2025-02,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,2750.0,16775.0,57475.0
483,1043,2025-03,55000,11000.0,8250.0,1000,75250.0,7525.0,6600.0,2619.05,16744.05,58505.95
484,1043,2025-04,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,0.0,14025.0,60225.0
485,1043,2025-05,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,2500.0,16525.0,57725.0
486,1043,2025-06,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,0.0,14025.0,60225.0
487,1043,2025-07,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,2391.3,16416.3,57833.7
488,1043,2025-08,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,0.0,14025.0,60225.0
489,1043,2025-09,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,2500.0,16525.0,57725.0
490,1043,2025-10,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,0.0,14025.0,60225.0
491,1043,2025-11,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,0.0,14025.0,60225.0
492,1043,2025-12,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,2391.3,16416.3,57833.7
493,1044,2025-01,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
494,1044,2025-02,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,7500.0,55875.0,146625.0
495,1044,2025-03,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
496,1044,2025-04,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,13636.36,62011.36,140488.64
497,1044,2025-05,150000,30000.0,22500.0,3500,206000.0,30900.0,18000.0,20454.55,69354.55,136645.45
498,1044,2025-06,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,42857.14,91232.14,111267.86
499,1044,2025-07,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,6521.74,54896.74,147603.26
500,1044,2025-08,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,42857.14,91232.14,111267.86
501,1044,2025-09,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
502,1044,2025-10,150000,30000.0,22500.0,500,203000.0,30450.0,18000.0,0.0,48450.0,154550.0
503,1044,2025-11,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
504,1044,2025-12,150000,30000.0,22500.0,4500,207000.0,31050.0,18000.0,0.0,49050.0,157950.0
505,1045,2025-09,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,0.0,12750.0,54750.0
506,1045,2025-10,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,0.0,12750.0,54750.0
507,1045,2025-11,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,0.0,12750.0,54750.0
