salary_id,employee_id,month,basic_salary,hra,special_allowance,overtime_pay,gross_salary,tax_deduction,pf_deduction,leave_deduction,total_deductions,net_salary
254,1023,2025-10,80000,16000.0,12000.0,0,108000.0,16200.0,9600.0,0.0,25800.0,82200.0
255,1023,2025-11,80000,16000.0,12000.0,0,108000.0,16200.0,9600.0,4000.0,29800.0,78200.0
256,1023,2025-12,80000,16000.0,12000.0,0,108000.0,16200.0,9600.0,0.0,25800.0,82200.0
257,1024,2025-11,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,0.0,12750.0,54750.0
258,1024,2025-12,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,0.0,12750.0,54750.0
259,1025,2025-01,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,0.0,17850.0,76650.0
260,1025,2025-02,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,3500.0,21350.0,73150.0
261,1025,2025-03,70000,14000.0,10500.0,5000,99500.0,9950.0,8400.0,0.0,18350.0,81150.0
262,1025,2025-04,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,6363.64,24213.64,70286.36
263,1025,2025-05,70000,14000.0,10500.0,5500,100000.0,10000.0,8400.0,0.0,18400.0,81600.0
264,1025,2025-06,70000,14000.0,10500.0,2000,96500.0,9650.0,8400.0,0.0,18050.0,78450.0
265,1025,2025-07,70000,14000.0,10500.0,2000,96500.0,9650.0,8400.0,3043.48,21093.48,75406.52
266,1025,2025-08,70000,14000.0,10500.0,500,95000.0,9500.0,8400.0,0.0,17900.0,77100.0
267,1025,2025-09,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,3181.82,21031.82,73468.18
268,1025,2025-10,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,3043.48,20893.48,73606.52
269,1025,2025-11,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,0.0,17850.0,76650.0
270,1025,2025-12,70000,14000.0,10500.0,3000,97500.0,9750.0,8400.0,0.0,18150.0,79350.0
271,1026,2025-01,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
272,1026,2025-02,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,7500.0,55875.0,146625.0
273,1026,2025-03,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
274,1026,2025-04,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
275,1026,2025-05,150000,30000.0,22500.0,1000,203500.0,30525.0,18000.0,0.0,48525.0,154975.0
276,1026,2025-06,150000,30000.0,22500.0,500,203000.0,30450.0,18000.0,0.0,48450.0,154550.0
277,1026,2025-07,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,6521.74,54896.74,147603.26
278,1026,2025-08,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
279,1026,2025-09,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,20454.55,68829.55,133670.45
280,1026,2025-10,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
281,1026,2025-11,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
282,1026,2025-12,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
283,1027,2025-01,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,4130.43,34767.93,93482.07
284,1027,2025-02,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,14250.0,44887.5,83362.5
285,1027,2025-03,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,0.0,30637.5,97612.5
286,1027,2025-04,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,4318.18,34955.68,93294.32
287,1027,2025-05,95000,19000.0,14250.0,500,128750.0,19312.5,11400.0,4318.18,35030.68,93719.32
288,1027,2025-06,95000,19000.0,14250.0,3000,131250.0,19687.5,11400.0,4523.81,35611.31,95638.69
289,1027,2025-07,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,4130.43,34767.93,93482.07
290,1027,2025-08,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,13571.43,44208.93,84041.07
291,1027,2025-09,95000,19000.0,14250.0,1500,129750.0,19462.5,11400.0,0.0,30862.5,98887.5
292,1027,2025-10,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,4130.43,34767.93,93482.07
293,1027,2025-11,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,0.0,30637.5,97612.5
294,1027,2025-12,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,0.0,30637.5,97612.5
295,1028,2025-01,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,3043.48,20893.48,73606.52
296,1028,2025-02,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,3500.0,21350.0,73150.0
297,1028,2025-03,70000,14000.0,10500.0,2000,96500.0,9650.0,8400.0,3333.33,21383.33,75116.67
298,1028,2025-04,70000,14000.0,10500.0,2000,96500.0,9650.0,8400.0,0.0,18050.0,78450.0
299,1028,2025-05,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,0.0,17850.0,76650.0
300,1028,2025-06,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,0.0,17850.0,76650.0
301,1028,2025-07,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,6086.96,23936.96,70563.04
302,1028,2025-08,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,6666.67,24516.67,69983.33
303,1028,2025-09,70000,14000.0,10500.0,1500,96000.0,9600.0,8400.0,0.0,18000.0,78000.0
304,1028,2025-10,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,3043.48,20893.48,73606.52
305,1028,2025-11,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,0.0,17850.0,76650.0
306,1028,2025-12,70000,14000.0,10500.0,1500,96000.0,9600.0,8400.0,3043.48,21043.48,74956.52
307,1029,2025-01,60000,12000.0,9000.0,0,81000.0,8100.0,7200.0,2608.7,17908.7,63091.3
308,1029,2025-02,60000,12000.0,9000.0,0,81000.0,8100.0,7200.0,3000.0,18300.0,62700.0
309,1029,2025-03,60000,12000.0,9000.0,0,81000.0,8100.0,7200.0,0.0,15300.0,65700.0
310,1029,2025-04,60000,12000.0,9000.0,2000,83000.0,8300.0,7200.0,2727.27,18227.27,64772.73
311,1029,2025-05,60000,12000.0,9000.0,0,81000.0,8100.0,7200.0,0.0,15300.0,65700.0
312,1029,2025-06,60000,12000.0,9000.0,0,81000.0,8100.0,7200.0,5714.29,21014.29,59985.71
313,1029,2025-07,60000,12000.0,9000.0,0,81000.0,8100.0,7200.0,0.0,15300.0,65700.0
314,1029,2025-08,60000,12000.0,9000.0,0,81000.0,8100.0,7200.0,2857.14,18157.14,62842.86
315,1029,2025-09,60000,12000.0,9000.0,500,81500.0,8150.0,7200.0,5454.55,20804.55,60695.45
316,1029,2025-10,60000,12000.0,9000.0,0,81000.0,8100.0,7200.0,0.0,15300.0,65700.0
317,1029,2025-11,60000,12000.0,9000.0,6000,87000.0,8700.0,7200.0,0.0,15900.0,71100.0
318,1029,2025-12,60000,12000.0,9000.0,0,81000.0,8100.0,7200.0,2608.7,17908.7,63091.3
319,1030,2025-01,65000,13000.0,9750.0,0,87750.0,8775.0,7800.0,2826.09,19401.09,68348.91
320,1030,2025-02,65000,13000.0,9750.0,0,87750.0,8775.0,7800.0,0.0,16575.0,71175.0
321,1030,2025-03,65000,13000.0,9750.0,0,87750.0,8775.0,7800.0,3095.24,19670.24,68079.76
322,1030,2025-04,65000,13000.0,9750.0,0,87750.0,8775.0,7800.0,2954.55,19529.55,68220.45
323,1030,2025-05,65000,13000.0,9750.0,1500,89250.0,8925.0,7800.0,0.0,16725.0,72525.0
324,1030,2025-06,65000,13000.0,9750.0,1500,89250.0,8925.0,7800.0,0.0,16725.0,72525.0
325,1030,2025-07,65000,13000.0,9750.0,5000,92750.0,9275.0,7800.0,0.0,17075.0,75675.0
326,1030,2025-08,65000,13000.0,9750.0,0,87750.0,8775.0,7800.0,3095.24,19670.24,68079.76
327,1030,2025-09,65000,13000.0,9750.0,0,87750.0,8775.0,7800.0,2954.55,19529.55,68220.45
328,1030,2025-10,65000,13000.0,9750.0,0,87750.0,8775.0,7800.0,0.0,16575.0,71175.0
329,1030,2025-11,65000,13000.0,9750.0,0,87750.0,8775.0,7800.0,13000.0,29575.0,58175.0
330,1030,2025-12,65000,13000.0,9750.0,3000,90750.0,9075.0,7800.0,2826.09,19701.09,71048.91
331,1031,2025-01,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,0.0,30637.5,97612.5
332,1031,2025-02,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,4750.0,35387.5,92862.5
333,1031,2025-03,95000,19000.0,14250.0,1000,129250.0,19387.5,11400.0,22619.05,53406.55,75843.45
334,1031,2025-04,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,4318.18,34955.68,93294.32
335,1031,2025-05,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,12954.55,43592.05,84657.95
336,1031,2025-06,95000,19000.0,14250.0,3000,131250.0,19687.5,11400.0,0.0,31087.5,100162.5
337,1031,2025-07,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,4130.43,34767.93,93482.07
338,1031,2025-08,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,0.0,30637.5,97612.5
339,1031,2025-09,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,0.0,30637.5,97612.5
340,1031,2025-10,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,0.0,30637.5,97612.5
341,1031,2025-11,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,0.0,30637.5,97612.5
342,1031,2025-12,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,4130.43,34767.93,93482.07
343,1032,2025-01,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,0.0,14025.0,60225.0
344,1032,2025-02,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,2750.0,16775.0,57475.0
345,1032,2025-03,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,7857.14,21882.14,52367.86
346,1032,2025-04,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,0.0,14025.0,60225.0
347,1032,2025-05,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,0.0,14025.0,60225.0
348,1032,2025-06,55000,11000.0,8250.0,1500,75750.0,7575.0,6600.0,0.0,14175.0,61575.0
349,1032,2025-07,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,4782.61,18807.61,55442.39
350,1032,2025-08,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,0.0,14025.0,60225.0
351,1032,2025-09,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,0.0,14025.0,60225.0
352,1032,2025-10,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,0.0,14025.0,60225.0
353,1032,2025-11,55000,11000.0,8250.0,1000,75250.0,7525.0,6600.0,2750.0,16875.0,58375.0
354,1032,2025-12,55000,11000.0,8250.0,0,74250.0,7425.0,6600.0,0.0,14025.0,60225.0
355,1033,2025-01,95000,19000.0,14250.0,2000,130250.0,19537.5,11400.0,4130.43,35067.93,95182.07
356,1033,2025-02,95000,19000.0,14250.0,1500,129750.0,19462.5,11400.0,4750.0,35612.5,94137.5
357,1033,2025-03,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,4523.81,35161.31,93088.69
358,1033,2025-04,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,4318.18,34955.68,93294.32
359,1033,2025-05,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,0.0,30637.5,97612.5
360,1033,2025-06,95000,19000.0,14250.0,2500,130750.0,19612.5,11400.0,0.0,31012.5,99737.5
361,1033,2025-07,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,0.0,30637.5,97612.5
362,1033,2025-08,95000,19000.0,14250.0,5000,133250.0,19987.5,11400.0,4523.81,35911.31,97338.69
363,1033,2025-09,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,12954.55,43592.05,84657.95
364,1033,2025-10,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,4130.43,34767.93,93482.07
365,1033,2025-11,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,4750.0,35387.5,92862.5
366,1033,2025-12,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,0.0,30637.5,97612.5
367,1034,2025-10,95000,19000.0,14250.0,1000,129250.0,19387.5,11400.0,0.0,30787.5,98462.5
368,1034,2025-11,95000,19000.0,14250.0,4000,132250.0,19837.5,11400.0,4750.0,35987.5,96262.5
369,1034,2025-12,95000,19000.0,14250.0,0,128250.0,19237.5,11400.0,4130.43,34767.93,93482.07
370,1035,2025-01,70000,14000.0,10500.0,1000,95500.0,9550.0,8400.0,0.0,17950.0,77550.0
371,1035,2025-02,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,0.0,17850.0,76650.0
372,1035,2025-03,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,0.0,17850.0,76650.0
373,1035,2025-04,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,3181.82,21031.82,73468.18
374,1035,2025-05,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,3181.82,21031.82,73468.18
375,1035,2025-06,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,3333.33,21183.33,73316.67
376,1035,2025-07,70000,14000.0,10500.0,2500,97000.0,9700.0,8400.0,3043.48,21143.48,75856.52
377,1035,2025-08,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,0.0,17850.0,76650.0
378,1035,2025-09,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,3181.82,21031.82,73468.18
379,1035,2025-10,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,3043.48,20893.48,73606.52
380,1035,2025-11,70000,14000.0,10500.0,2000,96500.0,9650.0,8400.0,0.0,18050.0,78450.0
381,1035,2025-12,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,3043.48,20893.48,73606.52
382,1036,2025-05,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
383,1036,2025-06,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
384,1036,2025-07,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
385,1036,2025-08,150000,30000.0,22500.0,4500,207000.0,31050.0,18000.0,28571.43,77621.43,129378.57
386,1036,2025-09,150000,30000.0,22500.0,500,203000.0,30450.0,18000.0,0.0,48450.0,154550.0
387,1036,2025-10,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,6521.74,54896.74,147603.26
388,1036,2025-11,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
389,1036,2025-12,150000,30000.0,22500.0,1000,203500.0,30525.0,18000.0,0.0,48525.0,154975.0
390,1037,2025-01,65000,13000.0,9750.0,1000,88750.0,8875.0,7800.0,0.0,16675.0,72075.0
391,1037,2025-02,65000,13000.0,9750.0,4000,91750.0,9175.0,7800.0,0.0,16975.0,74775.0
392,1037,2025-03,65000,13000.0,9750.0,0,87750.0,8775.0,7800.0,0.0,16575.0,71175.0
393,1037,2025-04,65000,13000.0,9750.0,0,87750.0,8775.0,7800.0,0.0,16575.0,71175.0
394,1037,2025-05,65000,13000.0,9750.0,6000,93750.0,9375.0,7800.0,2954.55,20129.55,73620.45
395,1037,2025-06,65000,13000.0,9750.0,0,87750.0,8775.0,7800.0,3095.24,19670.24,68079.76
396,1037,2025-07,65000,13000.0,9750.0,2500,90250.0,9025.0,7800.0,0.0,16825.0,73425.0
397,1037,2025-08,65000,13000.0,9750.0,1500,89250.0,8925.0,7800.0,3095.24,19820.24,69429.76
398,1037,2025-09,65000,13000.0,9750.0,0,87750.0,8775.0,7800.0,2954.55,19529.55,68220.45
399,1037,2025-10,65000,13000.0,9750.0,0,87750.0,8775.0,7800.0,2826.09,19401.09,68348.91
400,1037,2025-11,65000,13000.0,9750.0,1000,88750.0,8875.0,7800.0,3250.0,19925.0,68825.0
401,1037,2025-12,65000,13000.0,9750.0,0,87750.0,8775.0,7800.0,5652.17,22227.17,65522.83
402,1038,2025-01,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,2173.91,14923.91,52576.09
403,1038,2025-02,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,10000.0,22750.0,44750.0
404,1038,2025-03,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,0.0,12750.0,54750.0
405,1038,2025-04,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,4545.45,17295.45,50204.55
406,1038,2025-05,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,0.0,12750.0,54750.0
407,1038,2025-06,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,7142.86,19892.86,47607.14
408,1038,2025-07,50000,10000.0,7500.0,1000,68500.0,6850.0,6000.0,2173.91,15023.91,53476.09
409,1038,2025-08,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,0.0,12750.0,54750.0
410,1038,2025-09,50000,10000.0,7500.0,5000,72500.0,7250.0,6000.0,0.0,13250.0,59250.0
411,1038,2025-10,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,0.0,12750.0,54750.0
412,1038,2025-11,50000,10000.0,7500.0,5000,72500.0,7250.0,6000.0,2500.0,15750.0,56750.0
413,1038,2025-12,50000,10000.0,7500.0,500,68000.0,6800.0,6000.0,0.0,12800.0,55200.0
414,1039,2025-08,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,0.0,12750.0,54750.0
415,1039,2025-09,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,2272.73,15022.73,52477.27
416,1039,2025-10,50000,10000.0,7500.0,500,68000.0,6800.0,6000.0,6521.74,19321.74,48678.26
417,1039,2025-11,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,2500.0,15250.0,52250.0
418,1039,2025-12,50000,10000.0,7500.0,2000,69500.0,6950.0,6000.0,0.0,12950.0,56550.0
419,1040,2025-01,50000,10000.0,7500.0,1000,68500.0,6850.0,6000.0,0.0,12850.0,55650.0
420,1040,2025-02,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,0.0,12750.0,54750.0
421,1040,2025-03,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,0.0,12750.0,54750.0
422,1040,2025-04,50000,10000.0,7500.0,1500,69000.0,6900.0,6000.0,2272.73,15172.73,53827.27
423,1040,2025-05,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,2272.73,15022.73,52477.27
424,1040,2025-06,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,0.0,12750.0,54750.0
425,1040,2025-07,50000,10000.0,7500.0,1500,69000.0,6900.0,6000.0,0.0,12900.0,56100.0
426,1040,2025-08,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,0.0,12750.0,54750.0
427,1040,2025-09,50000,10000.0,7500.0,2500,70000.0,7000.0,6000.0,0.0,13000.0,57000.0
428,1040,2025-10,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,2173.91,14923.91,52576.09
429,1040,2025-11,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,0.0,12750.0,54750.0
430,1040,2025-12,50000,10000.0,7500.0,0,67500.0,6750.0,6000.0,0.0,12750.0,54750.0
431,1041,2025-01,80000,16000.0,12000.0,0,108000.0,16200.0,9600.0,0.0,25800.0,82200.0
432,1041,2025-02,80000,16000.0,12000.0,0,108000.0,16200.0,9600.0,4000.0,29800.0,78200.0
433,1041,2025-03,80000,16000.0,12000.0,0,108000.0,16200.0,9600.0,3809.52,29609.52,78390.48
434,1041,2025-04,80000,16000.0,12000.0,0,108000.0,16200.0,9600.0,0.0,25800.0,82200.0
435,1041,2025-05,80000,16000.0,12000.0,0,108000.0,16200.0,9600.0,0.0,25800.0,82200.0
436,1041,2025-06,80000,16000.0,12000.0,0,108000.0,16200.0,9600.0,15238.1,41038.1,66961.9
437,1041,2025-07,80000,16000.0,12000.0,1500,109500.0,16425.0,9600.0,3478.26,29503.26,79996.74
438,1041,2025-08,80000,16000.0,12000.0,0,108000.0,16200.0,9600.0,19047.62,44847.62,63152.38
439,1041,2025-09,80000,16000.0,12000.0,0,108000.0,16200.0,9600.0,10909.09,36709.09,71290.91
440,1041,2025-10,80000,16000.0,12000.0,0,108000.0,16200.0,9600.0,0.0,25800.0,82200.0
441,1041,2025-11,80000,16000.0,12000.0,0,108000.0,16200.0,9600.0,0.0,25800.0,82200.0
442,1041,2025-12,80000,16000.0,12000.0,0,108000.0,16200.0,9600.0,3478.26,29278.26,78721.74
443,1042,2025-01,60000,12000.0,9000.0,0,81000.0,8100.0,7200.0,2608.7,17908.7,63091.3
444,1042,2025-02,60000,12000.0,9000.0,1500,82500.0,8250.0,7200.0,0.0,15450.0,67050.0
445,1042,2025-03,60000,12000.0,9000.0,6000,87000.0,8700.0,7200.0,2857.14,18757.14,68242.86
446,1042,2025-04,60000,12000.0,9000.0,2000,83000.0,8300.0,7200.0,2727.27,18227.27,64772.73
447,1042,2025-05,60000,12000.0,9000.0,0,81000.0,8100.0,7200.0,0.0,15300.0,65700.0
448,1042,2025-06,60000,12000.0,9000.0,0,81000.0,8100.0,7200.0,2857.14,18157.14,62842.86
449,1042,2025-07,60000,12000.0,9000.0,0,81000.0,8100.0,7200.0,2608.7,17908.7,63091.3
450,1042,2025-08,60000,12000.0,9000.0,0,81000.0,8100.0,7200.0,0.0,15300.0,65700.0
451,1042,2025-09,60000,12000.0,9000.0,0,81000.0,8100.0,7200.0,0.0,15300.0,65700.0
452,1042,2025-10,60000,12000.0,9000.0,0,81000.0,8100.0,7200.0,0.0,15300.0,65700.0
453,1042,2025-11,60000,12000.0,9000.0,0,81000.0,8100.0,7200.0,3000.0,18300.0,62700.0
454,1042,2025-12,60000,12000.0,9000.0,0,81000.0,8100.0,7200.0,0.0,15300.0,65700.0
455,1043,2025-01,60000,12000.0,9000.0,0,81000.0,8100.0,7200.0,2608.7,17908.7,63091.3
456,1043,2025-02,60000,12000.0,9000.0,5500,86500.0,8650.0,7200.0,0.0,15850.0,70650.0
457,1043,2025-03,60000,12000.0,9000.0,0,81000.0,8100.0,7200.0,2857.14,18157.14,62842.86
458,1043,2025-04,60000,12000.0,9000.0,0,81000.0,8100.0,7200.0,2727.27,18027.27,62972.73
459,1043,2025-05,60000,12000.0,9000.0,1500,82500.0,8250.0,7200.0,2727.27,18177.27,64322.73
460,1043,2025-06,60000,12000.0,9000.0,0,81000.0,8100.0,7200.0,0.0,15300.0,65700.0
461,1043,2025-07,60000,12000.0,9000.0,0,81000.0,8100.0,7200.0,5217.39,20517.39,60482.61
462,1043,2025-08,60000,12000.0,9000.0,3000,84000.0,8400.0,7200.0,0.0,15600.0,68400.0
463,1043,2025-09,60000,12000.0,9000.0,500,81500.0,8150.0,7200.0,0.0,15350.0,66150.0
464,1043,2025-10,60000,12000.0,9000.0,6000,87000.0,8700.0,7200.0,2608.7,18508.7,68491.3
465,1043,2025-11,60000,12000.0,9000.0,0,81000.0,8100.0,7200.0,3000.0,18300.0,62700.0
466,1043,2025-12,60000,12000.0,9000.0,0,81000.0,8100.0,7200.0,0.0,15300.0,65700.0
467,1044,2025-03,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,14285.71,62660.71,139839.29
468,1044,2025-04,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
469,1044,2025-05,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
470,1044,2025-06,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,7142.86,55517.86,146982.14
471,1044,2025-07,150000,30000.0,22500.0,1000,203500.0,30525.0,18000.0,0.0,48525.0,154975.0
472,1044,2025-08,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
473,1044,2025-09,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
474,1044,2025-10,150000,30000.0,22500.0,1500,204000.0,30600.0,18000.0,0.0,48600.0,155400.0
475,1044,2025-11,150000,30000.0,22500.0,2000,204500.0,30675.0,18000.0,0.0,48675.0,155825.0
476,1044,2025-12,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
477,1045,2025-01,150000,30000.0,22500.0,2000,204500.0,30675.0,18000.0,6521.74,55196.74,149303.26
478,1045,2025-02,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
479,1045,2025-03,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
480,1045,2025-04,150000,30000.0,22500.0,6000,208500.0,31275.0,18000.0,0.0,49275.0,159225.0
481,1045,2025-05,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,6818.18,55193.18,147306.82
482,1045,2025-06,150000,30000.0,22500.0,1000,203500.0,30525.0,18000.0,7142.86,55667.86,147832.14
483,1045,2025-07,150000,30000.0,22500.0,5000,207500.0,31125.0,18000.0,45652.17,94777.17,112722.83
484,1045,2025-08,150000,30000.0,22500.0,1000,203500.0,30525.0,18000.0,7142.86,55667.86,147832.14
485,1045,2025-09,150000,30000.0,22500.0,500,203000.0,30450.0,18000.0,0.0,48450.0,154550.0
486,1045,2025-10,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,6521.74,54896.74,147603.26
487,1045,2025-11,150000,30000.0,22500.0,2000,204500.0,30675.0,18000.0,7500.0,56175.0,148325.0
488,1045,2025-12,150000,30000.0,22500.0,0,202500.0,30375.0,18000.0,0.0,48375.0,154125.0
489,1046,2025-01,120000,24000.0,18000.0,2000,164000.0,24600.0,14400.0,0.0,39000.0,125000.0
490,1046,2025-02,120000,24000.0,18000.0,0,162000.0,24300.0,14400.0,0.0,38700.0,123300.0
491,1046,2025-03,120000,24000.0,18000.0,0,162000.0,24300.0,14400.0,5714.29,44414.29,117585.71
492,1046,2025-04,120000,24000.0,18000.0,0,162000.0,24300.0,14400.0,5454.55,44154.55,117845.45
493,1046,2025-05,120000,24000.0,18000.0,0,162000.0,24300.0,14400.0,5454.55,44154.55,117845.45
494,1046,2025-06,120000,24000.0,18000.0,0,162000.0,24300.0,14400.0,0.0,38700.0,123300.0
495,1046,2025-07,120000,24000.0,18000.0,0,162000.0,24300.0,14400.0,0.0,38700.0,123300.0
496,1046,2025-08,120000,24000.0,18000.0,0,162000.0,24300.0,14400.0,0.0,38700.0,123300.0
497,1046,2025-09,120000,24000.0,18000.0,1500,163500.0,24525.0,14400.0,0.0,38925.0,124575.0
498,1046,2025-10,120000,24000.0,18000.0,0,162000.0,24300.0,14400.0,0.0,38700.0,123300.0
499,1046,2025-11,120000,24000.0,18000.0,2000,164000.0,24600.0,14400.0,6000.0,45000.0,119000.0
500,1046,2025-12,120000,24000.0,18000.0,0,162000.0,24300.0,14400.0,5217.39,43917.39,118082.61
501,1047,2025-12,45000,9000.0,6750.0,0,60750.0,6075.0,5400.0,1956.52,13431.52,47318.48
502,1048,2025-01,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,0.0,17850.0,76650.0
503,1048,2025-02,70000,14000.0,10500.0,2000,96500.0,9650.0,8400.0,0.0,18050.0,78450.0
504,1048,2025-03,70000,14000.0,10500.0,2000,96500.0,9650.0,8400.0,0.0,18050.0,78450.0
505,1048,2025-04,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,0.0,17850.0,76650.0
506,1048,2025-05,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,0.0,17850.0,76650.0
507,1048,2025-06,70000,14000.0,10500.0,0,94500.0,9450.0,8400.0,0.0,17850.0,76650.0
