attendance_id,employee_id,month,working_days,present_days,leave_days,absent_days,late_days,expected_working_hours,actual_working_hours,overtime_hours,attendance_percentage
463,1043,2025-09,22,21,1,0,2,176,171,1,95.45
464,1043,2025-10,23,22,0,1,1,184,187,12,95.65
465,1043,2025-11,20,19,0,1,1,160,152,0,95.0
466,1043,2025-12,23,23,0,0,2,184,181,0,100.0
467,1044,2025-03,21,19,0,2,1,168,148,0,90.48
468,1044,2025-04,22,21,1,0,1,176,167,0,95.45
469,1044,2025-05,22,22,0,0,0,176,174,0,100.0
470,1044,2025-06,21,20,0,1,0,168,159,0,95.24
471,1044,2025-07,23,19,4,0,3,184,150,2,82.61
472,1044,2025-08,21,20,1,0,1,168,160,0,95.24
473,1044,2025-09,22,22,0,0,2,176,173,0,100.0
474,1044,2025-10,23,22,1,0,0,184,176,3,95.65
475,1044,2025-11,20,19,1,0,0,160,155,4,95.0
476,1044,2025-12,23,23,0,0,1,184,182,0,100.0
477,1045,2025-01,23,21,1,1,3,184,169,4,91.3
478,1045,2025-02,20,20,0,0,1,160,161,0,100.0
479,1045,2025-03,21,21,0,0,0,168,170,0,100.0
480,1045,2025-04,22,22,0,0,1,176,189,12,100.0
481,1045,2025-05,22,21,0,1,1,176,164,0,95.45
482,1045,2025-06,21,20,0,1,2,168,158,2,95.24
483,1045,2025-07,23,16,0,7,3,184,137,10,69.57
484,1045,2025-08,21,20,0,1,2,168,160,2,95.24
485,1045,2025-09,22,21,1,0,1,176,168,1,95.45
486,1045,2025-10,23,22,0,1,0,184,178,0,95.65
487,1045,2025-11,20,19,0,1,2,160,152,4,95.0
488,1045,2025-12,23,23,0,0,2,184,182,0,100.0
489,1046,2025-01,23,23,0,0,2,184,185,4,100.0
490,1046,2025-02,20,20,0,0,0,160,157,0,100.0
491,1046,2025-03,21,19,1,1,3,168,148,0,90.48
492,1046,2025-04,22,21,0,1,0,176,168,0,95.45
493,1046,2025-05,22,21,0,1,1,176,168,0,95.45
494,1046,2025-06,21,21,0,0,1,168,166,0,100.0
495,1046,2025-07,23,22,1,0,0,184,174,0,95.65
496,1046,2025-08,21,20,1,0,0,168,156,0,95.24
497,1046,2025-09,22,21,1,0,1,176,168,3,95.45
498,1046,2025-10,23,22,1,0,0,184,178,0,95.65
499,1046,2025-11,20,19,0,1,0,160,154,4,95.0
500,1046,2025-12,23,22,0,1,2,184,173,0,95.65
501,1047,2025-12,23,22,0,1,2,184,175,0,95.65
502,1048,2025-01,23,19,4,0,4,184,153,0,82.61
503,1048,2025-02,20,19,1,0,0,160,155,4,95.0
504,1048,2025-03,21,17,4,0,2,168,139,4,80.95
505,1048,2025-04,22,21,1,0,1,176,166,0,95.45
506,1048,2025-05,22,22,0,0,1,176,173,0,100.0
507,1048,2025-06,21,21,0,0,0,168,165,0,100.0
508,1048,2025-07,23,23,0,0,2,184,185,0,100.0
509,1048,2025-08,21,20,0,1,0,168,157,0,95.24
510,1048,2025-09,22,22,0,0,0,176,177,0,100.0
511,1048,2025-10,23,20,2,1,2,184,156,0,86.96
512,1048,2025-11,20,20,0,0,1,160,156,0,100.0
513,1048,2025-12,23,20,0,3,1,184,159,0,86.96
514,1049,2025-01,23,22,0,1,2,184,173,0,95.65
515,1049,2025-02,20,19,1,0,0,160,153,0,95.0
516,1049,2025-03,21,17,2,2,2,168,133,0,80.95
517,1049,2025-04,22,21,0,1,1,176,168,0,95.45
518,1049,2025-05,22,21,0,1,2,176,173,7,95.45
519,1049,2025-06,21,20,0,1,1,168,169,9,95.24
520,1049,2025-07,23,20,1,2,2,184,158,0,86.96
521,1049,2025-08,21,16,3,2,5,168,139,10,76.19
522,1049,2025-09,22,19,2,1,1,176,151,0,86.36
523,1049,2025-10,23,19,1,3,3,184,158,8,82.61
524,1049,2025-11,20,19,1,0,0,160,153,1,95.0
525,1049,2025-12,23,22,1,0,2,184,177,0,95.65
526,1050,2025-01,23,23,0,0,2,184,181,1,100.0
527,1050,2025-02,20,16,3,1,3,160,129,0,80.0
528,1050,2025-03,21,20,0,1,1,168,159,0,95.24
529,1050,2025-04,22,22,0,0,1,176,172,0,100.0
530,1050,2025-05,22,21,1,0,2,176,169,0,95.45
531,1050,2025-06,21,21,0,0,1,168,171,1,100.0
532,1050,2025-07,23,22,0,1,2,184,177,0,95.65
533,1050,2025-08,21,20,0,1,0,168,161,0,95.24
534,1050,2025-09,22,22,0,0,2,176,178,0,100.0
535,1050,2025-10,23,22,0,1,1,184,178,0,95.65
536,1050,2025-11,20,18,0,2,2,160,142,0,90.0
537,1050,2025-12,23,21,0,2,2,184,165,0,91.3
538,1051,2025-01,23,22,1,0,1,184,173,0,95.65
539,1051,2025-02,20,20,0,0,1,160,159,0,100.0
540,1051,2025-03,21,21,0,0,1,168,170,0,100.0
541,1051,2025-04,22,21,0,1,0,176,177,8,95.45
542,1051,2025-05,22,22,0,0,2,176,174,0,100.0
543,1051,2025-06,21,18,2,1,2,168,142,0,85.71
544,1051,2025-07,23,21,0,2,1,184,165,0,91.3
545,1051,2025-08,21,20,0,1,0,168,162,3,95.24
546,1051,2025-09,22,20,0,2,3,176,156,0,90.91
547,1051,2025-10,23,22,1,0,1,184,176,0,95.65
548,1051,2025-11,20,17,1,2,3,160,134,0,85.0
549,1051,2025-12,23,23,0,0,1,184,186,6,100.0
550,1052,2025-01,23,22,0,1,2,184,176,0,95.65
551,1052,2025-02,20,18,1,1,2,160,141,0,90.0
552,1052,2025-03,21,20,1,0,0,168,161,0,95.24
553,1052,2025-04,22,21,1,0,2,176,173,3,95.45
554,1052,2025-05,22,21,0,1,1,176,166,0,95.45
555,1052,2025-06,21,20,1,0,0,168,159,0,95.24
556,1052,2025-07,23,22,1,0,1,184,175,0,95.65
557,1052,2025-08,21,21,0,0,2,168,165,0,100.0
558,1052,2025-09,22,22,0,0,1,176,173,0,100.0
559,1052,2025-10,23,23,0,0,2,184,185,0,100.0
560,1052,2025-11,20,20,0,0,1,160,157,0,100.0
561,1052,2025-12,23,20,2,1,3,184,156,0,86.96
562,1053,2025-01,23,23,0,0,2,184,181,0,100.0
563,1053,2025-02,20,15,5,0,2,160,125,3,75.0
564,1053,2025-03,21,20,1,0,0,168,163,4,95.24
565,1053,2025-04,22,21,0,1,0,176,164,0,95.45
566,1053,2025-05,22,21,1,0,1,176,172,8,95.45
567,1053,2025-06,21,21,0,0,2,168,166,0,100.0
568,1053,2025-07,23,22,0,1,2,184,174,0,95.65
569,1053,2025-08,21,20,1,0,2,168,159,3,95.24
570,1053,2025-09,22,22,0,0,1,176,172,0,100.0
571,1053,2025-10,23,22,1,0,2,184,174,0,95.65
572,1053,2025-11,20,19,0,1,2,160,151,0,95.0
573,1053,2025-12,23,23,0,0,2,184,193,12,100.0
574,1054,2025-01,23,16,6,1,2,184,125,0,69.57
575,1054,2025-02,20,18,0,2,1,160,146,0,90.0
576,1054,2025-03,21,18,1,2,3,168,144,0,85.71
577,1054,2025-04,22,19,3,0,3,176,163,9,86.36
578,1054,2025-05,22,22,0,0,0,176,173,0,100.0
579,1054,2025-06,21,20,1,0,1,168,159,0,95.24
580,1054,2025-07,23,23,0,0,1,184,190,9,100.0
581,1054,2025-08,21,21,0,0,2,168,171,1,100.0
582,1054,2025-09,22,18,2,2,4,176,140,0,81.82
583,1054,2025-10,23,21,1,1,3,184,171,4,91.3
584,1054,2025-11,20,20,0,0,0,160,169,12,100.0
585,1054,2025-12,23,23,0,0,0,184,185,3,100.0
586,1055,2025-12,23,18,1,4,3,184,141,0,78.26
587,1056,2025-01,23,20,0,3,3,184,158,1,86.96
588,1056,2025-02,20,19,0,1,1,160,148,0,95.0
589,1056,2025-03,21,20,0,1,2,168,159,0,95.24
590,1056,2025-04,22,22,0,0,0,176,179,3,100.0
591,1056,2025-05,22,21,0,1,2,176,170,0,95.45
592,1056,2025-06,21,18,1,2,2,168,140,0,85.71
593,1056,2025-07,23,21,2,0,1,184,165,0,91.3
594,1056,2025-08,21,21,0,0,0,168,167,0,100.0
595,1056,2025-09,22,20,2,0,2,176,165,4,90.91
596,1056,2025-10,23,23,0,0,0,184,186,0,100.0
597,1056,2025-11,20,19,1,0,2,160,154,0,95.0
598,1056,2025-12,23,21,1,1,1,184,168,0,91.3
599,1057,2025-01,23,19,0,4,5,184,150,0,82.61
600,1057,2025-02,20,17,3,0,2,160,140,3,85.0
601,1057,2025-03,21,17,2,2,3,168,132,0,80.95
602,1057,2025-04,22,21,0,1,1,176,168,0,95.45
603,1057,2025-05,22,22,0,0,1,176,179,4,100.0
604,1057,2025-06,21,20,1,0,0,168,159,0,95.24
605,1057,2025-07,23,22,1,0,0,184,183,7,95.65
606,1057,2025-08,21,20,0,1,0,168,156,0,95.24
607,1057,2025-09,22,21,1,0,2,176,167,0,95.45
608,1057,2025-10,23,20,2,1,1,184,158,0,86.96
609,1057,2025-11,20,15,1,4,4,160,116,0,75.0
610,1057,2025-12,23,21,1,1,3,184,168,0,91.3
611,1058,2025-01,23,23,0,0,2,184,186,0,100.0
612,1058,2025-02,20,19,0,1,1,160,148,0,95.0
613,1058,2025-03,21,18,1,2,1,168,146,0,85.71
614,1058,2025-04,22,22,0,0,2,176,177,0,100.0
615,1058,2025-05,22,22,0,0,2,176,175,0,100.0
616,1058,2025-06,21,14,6,1,3,168,120,10,66.67
617,1058,2025-07,23,22,0,1,0,184,172,0,95.65
618,1058,2025-08,21,21,0,0,1,168,164,0,100.0
619,1058,2025-09,22,16,2,4,3,176,125,0,72.73
620,1058,2025-10,23,21,2,0,1,184,170,0,91.3
621,1058,2025-11,20,17,2,1,3,160,136,0,85.0
622,1058,2025-12,23,23,0,0,0,184,181,0,100.0
623,1059,2025-01,23,23,0,0,0,184,181,0,100.0
624,1059,2025-02,20,19,0,1,1,160,149,1,95.0
625,1059,2025-03,21,20,0,1,2,168,162,3,95.24
626,1059,2025-04,22,21,1,0,1,176,169,4,95.45
627,1059,2025-05,22,21,0,1,0,176,170,0,95.45
628,1059,2025-06,21,21,0,0,1,168,170,1,100.0
629,1059,2025-07,23,23,0,0,2,184,186,0,100.0
630,1059,2025-08,21,21,0,0,0,168,170,0,100.0
631,1059,2025-09,22,17,1,4,2,176,150,12,77.27
632,1059,2025-10,23,22,0,1,1,184,176,3,95.65
633,1059,2025-11,20,20,0,0,0,160,161,1,100.0
634,1059,2025-12,23,23,0,0,1,184,186,0,100.0
635,1060,2025-01,23,17,2,4,4,184,141,4,73.91
636,1060,2025-02,20,20,0,0,2,160,159,0,100.0
637,1060,2025-03,21,21,0,0,2,168,167,0,100.0
638,1060,2025-04,22,21,1,0,0,176,169,0,95.45
639,1060,2025-05,22,21,0,1,0,176,170,2,95.45
640,1060,2025-06,21,21,0,0,1,168,171,1,100.0
641,1060,2025-07,23,22,0,1,1,184,175,0,95.65
642,1060,2025-08,21,21,0,0,0,168,169,0,100.0
643,1060,2025-09,22,19,1,2,2,176,151,0,86.36
644,1060,2025-10,23,22,1,0,1,184,177,0,95.65
645,1060,2025-11,20,20,0,0,0,160,157,0,100.0
646,1060,2025-12,23,22,0,1,2,184,176,0,95.65
647,1061,2025-01,23,23,0,0,0,184,186,2,100.0
648,1061,2025-02,20,19,1,0,2,160,150,0,95.0
649,1061,2025-03,21,21,0,0,0,168,164,0,100.0
650,1061,2025-04,22,22,0,0,0,176,177,0,100.0
651,1061,2025-05,22,22,0,0,1,176,172,0,100.0
652,1061,2025-06,21,21,0,0,0,168,178,12,100.0
653,1061,2025-07,23,21,0,2,2,184,166,0,91.3
654,1061,2025-08,21,20,0,1,1,168,161,0,95.24
655,1061,2025-09,22,20,0,2,1,176,161,0,90.91
656,1061,2025-10,23,18,2,3,4,184,143,0,78.26
657,1061,2025-11,20,20,0,0,2,160,158,2,100.0
658,1061,2025-12,23,22,0,1,1,184,179,3,95.65
659,1062,2025-01,23,23,0,0,0,184,186,0,100.0
660,1062,2025-02,20,19,0,1,0,160,154,1,95.0
661,1062,2025-03,21,20,1,0,0,168,162,0,95.24
662,1062,2025-04,22,15,4,3,3,176,127,11,68.18
663,1062,2025-05,22,21,1,0,2,176,165,0,95.45
664,1062,2025-06,21,20,1,0,0,168,162,0,95.24
665,1062,2025-07,23,20,2,1,3,184,162,0,86.96
666,1062,2025-08,21,18,1,2,1,168,140,0,85.71
667,1062,2025-09,22,19,3,0,3,176,156,4,86.36
668,1062,2025-10,23,22,1,0,2,184,179,3,95.65
669,1062,2025-11,20,19,1,0,1,160,150,1,95.0
670,1062,2025-12,23,23,0,0,0,184,182,0,100.0
671,1063,2025-01,23,20,3,0,3,184,161,0,86.96
672,1063,2025-02,20,19,0,1,2,160,151,1,95.0
673,1063,2025-03,21,20,1,0,2,168,160,0,95.24
674,1063,2025-04,22,21,1,0,0,176,167,1,95.45
675,1063,2025-05,22,20,0,2,2,176,161,0,90.91
676,1063,2025-06,21,20,0,1,2,168,159,0,95.24
677,1063,2025-07,23,22,1,0,0,184,175,1,95.65
678,1063,2025-08,21,21,0,0,1,168,177,10,100.0
679,1063,2025-09,22,19,1,2,3,176,148,0,86.36
680,1063,2025-10,23,20,3,0,3,184,159,0,86.96
681,1063,2025-11,20,19,0,1,0,160,149,0,95.0
682,1063,2025-12,23,22,0,1,0,184,177,0,95.65
683,1064,2025-07,23,23,0,0,1,184,185,4,100.0
684,1064,2025-08,21,20,0,1,1,168,157,0,95.24
685,1064,2025-09,22,22,0,0,0,176,176,0,100.0
686,1064,2025-10,23,23,0,0,0,184,185,0,100.0
687,1064,2025-11,20,18,2,0,3,160,141,0,90.0
688,1064,2025-12,23,21,0,2,1,184,177,11,91.3
689,1065,2025-01,23,20,3,0,1,184,162,0,86.96
690,1065,2025-02,20,15,0,5,3,160,122,2,75.0
691,1065,2025-03,21,14,0,7,3,168,109,0,66.67
692,1065,2025-04,22,21,1,0,2,176,169,0,95.45
693,1065,2025-05,22,22,0,0,2,176,186,8,100.0
694,1065,2025-06,21,20,1,0,2,168,164,2,95.24
695,1065,2025-07,23,22,1,0,0,184,173,1,95.65
696,1065,2025-08,21,20,0,1,1,168,160,0,95.24
697,1065,2025-09,22,21,1,0,0,176,173,3,95.45
698,1065,2025-10,23,23,0,0,0,184,184,0,100.0
699,1065,2025-11,20,15,3,2,3,160,121,2,75.0
700,1065,2025-12,23,22,1,0,2,184,172,0,95.65
701,1066,2025-06,21,21,0,0,0,168,170,0,100.0
702,1066,2025-07,23,17,0,6,2,184,136,0,73.91
703,1066,2025-08,21,21,0,0,0,168,167,0,100.0
704,1066,2025-09,22,19,1,2,3,176,150,0,86.36
705,1066,2025-10,23,20,0,3,1,184,165,4,86.96
706,1066,2025-11,20,19,0,1,0,160,155,2,95.0
707,1066,2025-12,23,20,2,1,1,184,160,0,86.96
708,1067,2025-02,20,19,0,1,1,160,150,0,95.0
709,1067,2025-03,21,21,0,0,1,168,167,2,100.0
710,1067,2025-04,22,22,0,0,1,176,172,0,100.0
711,1067,2025-05,22,21,0,1,0,176,166,0,95.45
712,1067,2025-06,21,20,1,0,0,168,156,0,95.24
713,1067,2025-07,23,19,3,1,3,184,152,0,82.61
714,1067,2025-08,21,21,0,0,2,168,170,0,100.0
715,1067,2025-09,22,21,1,0,2,176,170,0,95.45
716,1067,2025-10,23,19,0,4,5,184,155,7,82.61
717,1067,2025-11,20,15,5,0,5,160,116,0,75.0
718,1067,2025-12,23,23,0,0,1,184,181,0,100.0
719,1068,2025-01,23,22,1,0,0,184,173,0,95.65
720,1068,2025-02,20,20,0,0,0,160,162,0,100.0
721,1068,2025-03,21,20,1,0,1,168,162,0,95.24
722,1068,2025-04,22,21,1,0,1,176,164,0,95.45
723,1068,2025-05,22,19,2,1,2,176,154,0,86.36
724,1068,2025-06,21,21,0,0,2,168,164,0,100.0
725,1068,2025-07,23,23,0,0,0,184,183,0,100.0
726,1068,2025-08,21,20,1,0,2,168,157,0,95.24
727,1068,2025-09,22,21,1,0,2,176,170,0,95.45
728,1068,2025-10,23,23,0,0,1,184,185,0,100.0
729,1068,2025-11,20,16,3,1,5,160,124,0,80.0
730,1068,2025-12,23,23,0,0,2,184,181,1,100.0
731,1069,2025-01,23,23,0,0,1,184,184,0,100.0
732,1069,2025-02,20,19,0,1,0,160,152,0,95.0
733,1069,2025-03,21,19,2,0,1,168,154,2,90.48
734,1069,2025-04,22,21,0,1,0,176,166,0,95.45
735,1069,2025-05,22,22,0,0,2,176,180,4,100.0
736,1069,2025-06,21,20,0,1,0,168,161,3,95.24
737,1069,2025-07,23,22,1,0,0,184,181,6,95.65
738,1069,2025-08,21,19,0,2,2,168,153,0,90.48
739,1069,2025-09,22,21,0,1,1,176,166,0,95.45
740,1069,2025-10,23,18,2,3,5,184,140,0,78.26
741,1069,2025-11,20,20,0,0,0,160,162,4,100.0
742,1069,2025-12,23,21,1,1,1,184,165,0,91.3
743,1070,2025-01,23,22,1,0,2,184,177,0,95.65
744,1070,2025-02,20,18,1,1,3,160,142,0,90.0
745,1070,2025-03,21,21,0,0,0,168,168,4,100.0
746,1070,2025-04,22,21,0,1,2,176,165,0,95.45
747,1070,2025-05,22,17,0,5,3,176,137,0,77.27
748,1070,2025-06,21,21,0,0,1,168,166,1,100.0
749,1070,2025-07,23,22,0,1,2,184,180,8,95.65
750,1070,2025-08,21,14,7,0,2,168,113,4,66.67
751,1070,2025-09,22,19,1,2,2,176,162,11,86.36
752,1070,2025-10,23,22,0,1,2,184,173,0,95.65
753,1070,2025-11,20,19,0,1,0,160,156,3,95.0
754,1070,2025-12,23,23,0,0,2,184,186,6,100.0
755,1071,2025-01,23,22,0,1,0,184,176,0,95.65
756,1071,2025-02,20,20,0,0,1,160,162,0,100.0
757,1071,2025-03,21,21,0,0,0,168,177,7,100.0
758,1071,2025-04,22,21,1,0,2,176,170,0,95.45
759,1071,2025-05,22,21,1,0,0,176,171,2,95.45
760,1071,2025-06,21,18,0,3,1,168,143,0,85.71
761,1071,2025-07,23,22,1,0,1,184,178,0,95.65
762,1071,2025-08,21,21,0,0,0,168,175,10,100.0
763,1071,2025-09,22,22,0,0,2,176,174,0,100.0
764,1071,2025-10,23,22,1,0,0,184,172,0,95.65
765,1071,2025-11,20,13,0,7,3,160,107,4,65.0
766,1071,2025-12,23,21,0,2,3,184,167,0,91.3
767,1072,2025-01,23,20,0,3,2,184,162,0,86.96
768,1072,2025-02,20,20,0,0,1,160,161,1,100.0
769,1072,2025-03,21,16,5,0,3,168,126,0,76.19
770,1072,2025-04,22,22,0,0,1,176,173,0,100.0
771,1072,2025-05,22,21,0,1,2,176,169,0,95.45
772,1072,2025-06,21,20,1,0,2,168,156,0,95.24
773,1072,2025-07,23,22,1,0,2,184,172,0,95.65
774,1072,2025-08,21,20,1,0,0,168,161,0,95.24
775,1072,2025-09,22,16,6,0,4,176,128,0,72.73
776,1072,2025-10,23,18,3,2,4,184,145,3,78.26
777,1072,2025-11,20,20,0,0,2,160,157,1,100.0
778,1072,2025-12,23,23,0,0,1,184,184,0,100.0
779,1073,2025-01,23,23,0,0,0,184,191,9,100.0
780,1073,2025-02,20,16,3,1,5,160,128,0,80.0
781,1073,2025-03,21,21,0,0,0,168,170,3,100.0
782,1073,2025-04,22,21,0,1,1,176,169,4,95.45
783,1073,2025-05,22,20,2,0,1,176,162,0,90.91
784,1073,2025-06,21,20,0,1,1,168,156,0,95.24
785,1073,2025-07,23,22,0,1,2,184,181,7,95.65
786,1073,2025-08,21,17,2,2,3,168,132,0,80.95
787,1073,2025-09,22,19,3,0,1,176,159,5,86.36
788,1073,2025-10,23,18,2,3,5,184,144,0,78.26
789,1073,2025-11,20,17,1,2,1,160,138,0,85.0
790,1073,2025-12,23,22,1,0,2,184,178,5,95.65
791,1074,2025-01,23,22,0,1,0,184,176,1,95.65
792,1074,2025-02,20,20,0,0,0,160,160,0,100.0
793,1074,2025-03,21,21,0,0,0,168,170,0,100.0
794,1074,2025-04,22,16,1,5,3,176,126,0,72.73
795,1074,2025-05,22,21,1,0,0,176,170,1,95.45
796,1074,2025-06,21,21,0,0,0,168,168,3,100.0
797,1074,2025-07,23,20,2,1,1,184,172,10,86.96
798,1074,2025-08,21,20,1,0,1,168,158,1,95.24
799,1074,2025-09,22,22,0,0,0,176,176,0,100.0
800,1074,2025-10,23,23,0,0,0,184,184,1,100.0
801,1074,2025-11,20,20,0,0,2,160,156,0,100.0
802,1074,2025-12,23,23,0,0,1,184,182,0,100.0
803,1075,2025-01,23,23,0,0,2,184,186,0,100.0
804,1075,2025-02,20,16,4,0,2,160,133,8,80.0
805,1075,2025-03,21,14,1,6,4,168,123,10,66.67
806,1075,2025-04,22,21,0,1,1,176,165,0,95.45
807,1075,2025-05,22,21,0,1,1,176,177,8,95.45
808,1075,2025-06,21,20,0,1,0,168,160,0,95.24
809,1075,2025-07,23,20,1,2,2,184,158,0,86.96
810,1075,2025-08,21,17,1,3,3,168,137,0,80.95
811,1075,2025-09,22,22,0,0,0,176,178,0,100.0
812,1075,2025-10,23,22,0,1,2,184,177,5,95.65
813,1075,2025-11,20,17,1,2,1,160,137,1,85.0
814,1075,2025-12,23,23,0,0,1,184,185,0,100.0
815,1076,2025-05,22,21,0,1,0,176,166,0,95.45
816,1076,2025-06,21,18,2,1,2,168,151,11,85.71
817,1076,2025-07,23,23,0,0,0,184,185,1,100.0
818,1076,2025-08,21,19,2,0,1,168,149,0,90.48
819,1076,2025-09,22,21,0,1,2,176,167,0,95.45
820,1076,2025-10,23,22,0,1,0,184,176,3,95.65
821,1076,2025-11,20,19,0,1,2,160,152,2,95.0
822,1076,2025-12,23,22,0,1,2,184,178,4,95.65
823,1077,2025-01,23,22,1,0,0,184,177,1,95.65
824,1077,2025-02,20,19,0,1,1,160,151,0,95.0
825,1077,2025-03,21,18,3,0,2,168,154,10,85.71
826,1077,2025-04,22,21,1,0,2,176,168,0,95.45
827,1077,2025-05,22,15,5,2,3,176,116,0,68.18
828,1077,2025-06,21,18,2,1,2,168,140,0,85.71
829,1077,2025-07,23,22,1,0,2,184,174,0,95.65
830,1077,2025-08,21,20,0,1,0,168,162,0,95.24
831,1077,2025-09,22,21,1,0,1,176,169,1,95.45
832,1077,2025-10,23,22,1,0,2,184,176,0,95.65
833,1077,2025-11,20,19,0,1,1,160,150,1,95.0
834,1077,2025-12,23,23,0,0,2,184,180,0,100.0
835,1078,2025-01,23,20,0,3,1,184,166,6,86.96
836,1078,2025-02,20,19,1,0,0,160,155,4,95.0
837,1078,2025-03,21,20,0,1,0,168,157,0,95.24
838,1078,2025-04,22,21,1,0,1,176,165,0,95.45
839,1078,2025-05,22,22,0,0,2,176,176,0,100.0
840,1078,2025-06,21,18,1,2,3,168,143,0,85.71
841,1078,2025-07,23,18,0,5,5,184,144,0,78.26
842,1078,2025-08,21,21,0,0,2,168,168,0,100.0
843,1078,2025-09,22,21,0,1,1,176,166,0,95.45
844,1078,2025-10,23,23,0,0,1,184,183,0,100.0
845,1078,2025-11,20,15,3,2,5,160,120,4,75.0
846,1078,2025-12,23,21,2,0,2,184,176,6,91.3
847,1079,2025-01,23,22,1,0,0,184,182,9,95.65
848,1079,2025-02,20,18,0,2,1,160,142,0,90.0
849,1079,2025-03,21,14,7,0,2,168,113,4,66.67
850,1079,2025-04,22,21,1,0,0,176,174,4,95.45
851,1079,2025-05,22,19,1,2,2,176,151,0,86.36
852,1079,2025-06,21,21,0,0,1,168,168,0,100.0
853,1079,2025-07,23,22,0,1,2,184,173,0,95.65
854,1079,2025-08,21,20,0,1,0,168,172,11,95.24
855,1079,2025-09,22,17,1,4,5,176,139,3,77.27
856,1079,2025-10,23,23,0,0,1,184,186,0,100.0
857,1079,2025-11,20,19,1,0,1,160,148,0,95.0
858,1079,2025-12,23,17,5,1,5,184,133,0,73.91
859,1080,2025-01,23,22,1,0,1,184,182,10,95.65
860,1080,2025-02,20,15,1,4,3,160,116,0,75.0
861,1080,2025-03,21,18,0,3,1,168,142,0,85.71
862,1080,2025-04,22,22,0,0,1,176,181,3,100.0
863,1080,2025-05,22,21,0,1,2,176,166,0,95.45
864,1080,2025-06,21,21,0,0,0,168,167,0,100.0
865,1080,2025-07,23,23,0,0,0,184,186,1,100.0
866,1080,2025-08,21,20,1,0,1,168,159,2,95.24
867,1080,2025-09,22,22,0,0,0,176,172,0,100.0
868,1080,2025-10,23,23,0,0,1,184,184,0,100.0
869,1080,2025-11,20,19,0,1,1,160,159,10,95.0
870,1080,2025-12,23,22,1,0,0,184,175,0,95.65
871,1081,2025-01,23,22,0,1,1,184,180,3,95.65
872,1081,2025-02,20,19,0,1,2,160,153,0,95.0
873,1081,2025-03,21,20,0,1,2,168,159,0,95.24
874,1081,2025-04,22,21,0,1,0,176,170,2,95.45
875,1081,2025-05,22,21,1,0,1,176,170,0,95.45
876,1081,2025-06,21,18,3,0,1,168,150,8,85.71
877,1081,2025-07,23,17,5,1,5,184,136,0,73.91
878,1081,2025-08,21,20,0,1,0,168,159,0,95.24
879,1081,2025-09,22,19,0,3,3,176,159,7,86.36
880,1081,2025-10,23,21,0,2,1,184,172,4,91.3
881,1081,2025-11,20,20,0,0,1,160,156,0,100.0
882,1081,2025-12,23,22,1,0,0,184,179,4,95.65
883,1082,2025-01,23,23,0,0,2,184,183,0,100.0
884,1082,2025-02,20,19,0,1,0,160,149,0,95.0
885,1082,2025-03,21,17,1,3,2,168,137,0,80.95
886,1082,2025-04,22,21,0,1,2,176,167,0,95.45
887,1082,2025-05,22,22,0,0,1,176,178,0,100.0
888,1082,2025-06,21,21,0,0,2,168,164,0,100.0
889,1082,2025-07,23,22,0,1,2,184,172,0,95.65
890,1082,2025-08,21,20,1,0,1,168,162,3,95.24
891,1082,2025-09,22,19,1,2,1,176,148,0,86.36
892,1082,2025-10,23,22,0,1,1,184,174,0,95.65
893,1082,2025-11,20,20,0,0,2,160,157,0,100.0
894,1082,2025-12,23,22,1,0,0,184,176,0,95.65
895,1083,2025-01,23,23,0,0,1,184,181,0,100.0
896,1083,2025-02,20,18,1,1,1,160,142,0,90.0
897,1083,2025-03,21,21,0,0,1,168,168,0,100.0
898,1083,2025-04,22,21,1,0,1,176,165,0,95.45
899,1083,2025-05,22,21,0,1,2,176,168,0,95.45
900,1083,2025-06,21,20,0,1,2,168,158,2,95.24
901,1083,2025-07,23,22,0,1,0,184,174,0,95.65
902,1083,2025-08,21,20,0,1,0,168,157,0,95.24
903,1083,2025-09,22,20,0,2,2,176,162,0,90.91
904,1083,2025-10,23,22,0,1,1,184,174,0,95.65
905,1083,2025-11,20,20,0,0,0,160,160,1,100.0
906,1083,2025-12,23,22,1,0,2,184,177,0,95.65
907,1084,2025-02,20,19,1,0,0,160,149,0,95.0
908,1084,2025-03,21,21,0,0,2,168,178,11,100.0
909,1084,2025-04,22,22,0,0,1,176,176,0,100.0
910,1084,2025-05,22,21,0,1,0,176,164,0,95.45
911,1084,2025-06,21,21,0,0,2,168,166,0,100.0
912,1084,2025-07,23,18,2,3,4,184,145,0,78.26
913,1084,2025-08,21,19,0,2,2,168,154,3,90.48
914,1084,2025-09,22,21,0,1,1,176,164,0,95.45
915,1084,2025-10,23,23,0,0,1,184,185,0,100.0
916,1084,2025-11,20,19,0,1,1,160,149,0,95.0
917,1084,2025-12,23,22,0,1,2,184,174,0,95.65
918,1085,2025-01,23,20,3,0,1,184,156,0,86.96
919,1085,2025-02,20,19,0,1,0,160,155,1,95.0
920,1085,2025-03,21,21,0,0,1,168,169,0,100.0
921,1085,2025-04,22,17,3,2,2,176,137,0,77.27
922,1085,2025-05,22,20,0,2,2,176,156,0,90.91
923,1085,2025-06,21,20,0,1,2,168,161,0,95.24
924,1085,2025-07,23,23,0,0,2,184,186,5,100.0
925,1085,2025-08,21,20,0,1,1,168,159,0,95.24
926,1085,2025-09,22,22,0,0,1,176,173,0,100.0
